observation_id,species,file_path,user,observed_on,latitude,longitude,num_identification_agreements
146968966,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/146968966.jpg,kirstenlykkehansen,2023-01-20,55.0144916667,11.8754783333,1
153055626,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/153055626.jpg,metteflyv,2023-04-01,56.8268550039,9.8469,1
143172632,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/143172632.jpg,nicolaih4,2022-11-28,56.2081682325,10.1095284407,2
200385748,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/200385748.jpg,kirstenlykkehansen,2024-02-20,55.0457583333,11.8607383333,1
123874967,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/123874967.jpg,andreasflyv,2022-06-28,56.8911666667,9.8485,1
131058606,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/131058606.jpg,karolinevibeke,2022-08-16,56.2514705165,10.1090396732,1
340570364,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/340570364.jpg,tagtraum,2026-02-27,55.753125,12.5266616667,1
205347599,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/205347599.jpg,yvonne147,2024-04-02,55.348956294,11.0958446498,1
178583998,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/178583998.jpg,lenaquist,2023-08-15,55.7001833333,12.5101166667,1
199455383,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/199455383.jpg,esdena,2023-12-27,55.811575,12.3281972222,1
205674415,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/205674415.jpg,dennis274,2024-04-06,56.4388878,9.01074384,1
154939482,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/154939482.jpg,natteheks,2023-04-15,55.120216,10.2518395,1
149485567,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/149485567.jpg,noellek,2023-02-23,55.8331298828,11.5181484222,1
260492663,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/260492663.jpg,lindenborg,2025-02-03,55.9723080438,9.6742246561,1
199273136,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/199273136.jpg,birte_dal,2024-02-14,56.1754909137,10.2256016766,2
288728420,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/288728420.jpg,naia13,2025-06-11,55.3369903564,10.3373861313,2
260368782,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/260368782.jpg,bro7e,2025-02-02,55.5663604736,12.6053905487,1
159079584,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/159079584.jpg,esl-east,2023-05-01,55.701375,12.5708283333,1
174909046,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/174909046.jpg,lassehoejrup,2023-07-25,54.7648414,11.8482537,1
146524869,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/146524869.jpg,mariesander,2023-01-14,55.7260656,12.4776387,1
207352667,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/207352667.jpg,nannajmau,2023-12-23,55.5749383333,12.6275083333,1
120528911,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/120528911.jpg,lauden,2019-03-07,55.8721227931,11.6726869717,1
189371573,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/189371573.jpg,alvaromp,2023-10-29,55.7926672397,12.5630499423,1
349978081,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/349978081.jpg,rnb21,2026-04-15,55.0092315674,9.9380550385,1
162101970,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/162101970.jpg,naomihansen,2023-05-17,56.4533052585,10.0785101789,2
145747398,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/145747398.jpg,anielaholt,2023-01-03,56.1815113575,9.6623809628,2
324202730,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/324202730.jpg,dundunje,2025-10-31,56.1501083,10.5292,1
341849332,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/341849332.jpg,optimeret_hesteterapi,2026-03-08,56.5836181026,10.0909745693,1
185063581,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/185063581.jpg,cascarina,2020-12-07,54.8987164797,9.2640740052,1
107434938,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/107434938.jpg,blevig,2022-02-22,55.01243305,11.970765,1
259061621,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/259061621.jpg,metteflyv,2025-01-20,56.8263583339,9.8530833333,1
328971187,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/328971187.jpg,erlandreflingnielsen,2025-11-30,55.425756,9.397598,2
170523857,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/170523857.jpg,christian1071,2023-07-01,57.535479,10.091309,1
107101341,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/107101341.jpg,berit-andersen,2022-02-20,55.6645,12.2092466667,1
190771587,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/190771587.jpg,yacico,2023-11-12,55.884979248,12.4711894989,1
262374261,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/262374261.jpg,alauda_crispus,2025-02-20,57.02498,9.956155,1
106600688,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/106600688.jpg,jette144,2022-02-12,55.4780467,11.8346211,1
287518653,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/287518653.jpg,carl_huchzermeyer,2025-06-07,55.38342395,10.36121608,2
108716787,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/108716787.jpg,nikibifrost,2022-01-08,54.9421678,11.3903453,2
201001094,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/201001094.jpg,troelsvs,2024-03-02,57.0987088799,9.0014153346,1
341076804,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/341076804.jpg,tobi4738,2026-03-03,55.8700180054,9.8708820343,1
269793998,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/269793998.jpg,mortensenk,2025-04-11,55.367673215,9.2245922238,2
189927709,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/189927709.jpg,ankie_florey,2021-01-23,56.1263706301,12.271465832,1
342938111,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/342938111.jpg,frederikw15,2026-03-14,55.6702692517,12.5224962607,1
340607432,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/340607432.jpg,clausmortensen1968,2026-02-28,55.6766335489,11.7638874781,1
144660779,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/144660779.jpg,erik_kristensen,2022-12-19,56.6730447802,9.9647846992,1
107248920,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/107248920.jpg,jennrose,2022-02-22,55.68527,12.5453216667,1
106461218,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/106461218.jpg,madsburgdorff,2022-02-09,55.7250667757,8.6859617382,1
324166179,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/324166179.jpg,dundunje,2025-10-31,56.1502461032,10.5294010788,1
206783652,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/206783652.jpg,persplanter,2024-04-12,55.9953416667,12.561205,1
205924771,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/205924771.jpg,malunatascha,2024-04-06,56.1319695,9.029175,1
226430720,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/226430720.jpg,rene354,2024-07-01,55.2679721821,10.7780093327,1
295665216,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/295665216.jpg,simjar,2025-07-06,56.88444674,10.22190396,1
262251341,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/262251341.jpg,pba8800,2025-02-18,56.6695133333,9.1706116667,1
271725733,Auricularia auricula-judae,data/raw/images/Auricularia_auricula-judae/271725733.jpg,henning_michael_moller,2025-04-20,56.3301605923,10.3792889369,2
139409695,Boletus edulis,data/raw/images/Boletus_edulis/139409695.jpg,tutsie,2022-10-20,56.0620429041,12.5560995843,2
317326459,Boletus edulis,data/raw/images/Boletus_edulis/317326459.jpg,mortenchristensen,2025-09-28,55.4389283333,11.5412633333,1
130815712,Boletus edulis,data/raw/images/Boletus_edulis/130815712.jpg,kristianpoulsen,2022-08-14,57.0901666667,8.7201783333,1
136254206,Boletus edulis,data/raw/images/Boletus_edulis/136254206.jpg,maiwitt,2022-09-24,55.9576033333,12.35237,2
139333418,Boletus edulis,data/raw/images/Boletus_edulis/139333418.jpg,tsj_dk,2022-10-19,56.0685278333,9.5885116667,2
134971987,Boletus edulis,data/raw/images/Boletus_edulis/134971987.jpg,katrine87,2022-09-14,56.3553203053,8.5797625147,1
176935057,Boletus edulis,data/raw/images/Boletus_edulis/176935057.jpg,mogens27903,2023-08-06,56.2049374752,10.5218508729,1
149717058,Boletus edulis,data/raw/images/Boletus_edulis/149717058.jpg,jenselm,2022-10-18,56.2881916667,8.1642083333,2
242867066,Boletus edulis,data/raw/images/Boletus_edulis/242867066.jpg,mettehhh,2024-09-20,56.1711153997,9.5779972,1
97363688,Boletus edulis,data/raw/images/Boletus_edulis/97363688.jpg,schantzc,2021-10-06,56.0360481762,12.0470349662,1
94834446,Boletus edulis,data/raw/images/Boletus_edulis/94834446.jpg,crazytomrice,2021-09-14,55.8607805891,12.5269780032,1
187042266,Boletus edulis,data/raw/images/Boletus_edulis/187042266.jpg,rasmuscool99,2023-10-04,55.483187,8.576004,1
92460705,Boletus edulis,data/raw/images/Boletus_edulis/92460705.jpg,mariaseebach,2021-08-25,56.0422361667,12.5528833333,1
133735993,Boletus edulis,data/raw/images/Boletus_edulis/133735993.jpg,jesper275,2022-09-05,55.5561641,11.8549806,1
316827685,Boletus edulis,data/raw/images/Boletus_edulis/316827685.jpg,schwalbe41,2025-09-26,56.3160562997,8.2118643997,1
62552932,Boletus edulis,data/raw/images/Boletus_edulis/62552932.jpg,graneberg,2020-10-14,56.2268668296,10.5721514949,1
189360908,Boletus edulis,data/raw/images/Boletus_edulis/189360908.jpg,heather1780,2023-10-29,54.9988991,11.9419138,1
97121172,Boletus edulis,data/raw/images/Boletus_edulis/97121172.jpg,hellekamuk,2021-10-04,55.7115024222,9.9975049606,1
248061031,Boletus edulis,data/raw/images/Boletus_edulis/248061031.jpg,jimkarlstrom,2024-10-19,55.820959,12.333137,1
96998467,Boletus edulis,data/raw/images/Boletus_edulis/96998467.jpg,mads_olander,2021-10-03,55.5071456,9.6858361,2
95642008,Boletus edulis,data/raw/images/Boletus_edulis/95642008.jpg,christiansteincke,2021-09-21,55.7781609179,12.4402293892,1
139005107,Boletus edulis,data/raw/images/Boletus_edulis/139005107.jpg,pipann,2022-10-16,55.1257772673,10.5859581381,1
154855973,Boletus edulis,data/raw/images/Boletus_edulis/154855973.jpg,bjoernreese,2022-10-04,55.5328308003,8.2293087639,1
318892974,Boletus edulis,data/raw/images/Boletus_edulis/318892974.jpg,ditteklostergaard,2025-10-05,56.8497583151,8.6605840219,1
315029633,Boletus edulis,data/raw/images/Boletus_edulis/315029633.jpg,espelund,2025-09-19,55.7609407043,9.2399242917,1
134864582,Boletus edulis,data/raw/images/Boletus_edulis/134864582.jpg,anne_smith1,2022-09-13,56.433509902,10.454592593,2
94414732,Boletus edulis,data/raw/images/Boletus_edulis/94414732.jpg,smeinert,2021-09-11,55.09736323,15.01388887,1
136802903,Boletus edulis,data/raw/images/Boletus_edulis/136802903.jpg,mskotte,2022-09-28,55.0101177441,11.9709591754,1
92924486,Boletus edulis,data/raw/images/Boletus_edulis/92924486.jpg,helle___k,2021-08-29,56.052031054,12.5512215924,1
98881075,Boletus edulis,data/raw/images/Boletus_edulis/98881075.jpg,thomasjakobsen,2021-10-21,54.8051966735,12.0797175542,1
98004832,Boletus edulis,data/raw/images/Boletus_edulis/98004832.jpg,fahrenheit_66,2021-10-12,55.1252111667,8.5546116667,1
139102508,Boletus edulis,data/raw/images/Boletus_edulis/139102508.jpg,fahrenheit_66,2022-10-17,55.18107,8.7620633333,1
137288319,Boletus edulis,data/raw/images/Boletus_edulis/137288319.jpg,hrlena,2022-10-02,55.5590283333,11.87785,2
270399726,Boletus edulis,data/raw/images/Boletus_edulis/270399726.jpg,mads62,2024-09-28,56.2303987434,10.57396796,1
162585685,Boletus edulis,data/raw/images/Boletus_edulis/162585685.jpg,christian1071,2022-09-02,56.085978,10.243372,1
63623337,Boletus edulis,data/raw/images/Boletus_edulis/63623337.jpg,morty_mcdyr,2020-10-13,56.9971542358,8.5138502121,1
138628250,Boletus edulis,data/raw/images/Boletus_edulis/138628250.jpg,soren_knudsen,2022-10-12,55.1291860734,10.3120369557,1
137849368,Boletus edulis,data/raw/images/Boletus_edulis/137849368.jpg,johnclausen,2022-10-07,56.3807983398,9.3483476639,1
98908492,Boletus edulis,data/raw/images/Boletus_edulis/98908492.jpg,rasmuscool99,2021-10-21,55.389529,8.416511,1
202574758,Boletus edulis,data/raw/images/Boletus_edulis/202574758.jpg,stormyboy,2023-10-08,55.8054684895,9.3480478507,1
188386022,Boletus edulis,data/raw/images/Boletus_edulis/188386022.jpg,camilla102,2023-10-21,56.1217349209,9.5000902936,1
328587308,Boletus edulis,data/raw/images/Boletus_edulis/328587308.jpg,derdau,2025-09-21,56.3564448948,8.7066262059,3
177819907,Boletus edulis,data/raw/images/Boletus_edulis/177819907.jpg,trineneve,2023-08-10,56.1720518629,9.6246121824,1
139921197,Boletus edulis,data/raw/images/Boletus_edulis/139921197.jpg,rasmuscool99,2022-10-24,55.486503,8.52892,1
314849294,Boletus edulis,data/raw/images/Boletus_edulis/314849294.jpg,svenaage,2025-09-18,55.731095,11.072175,1
245731110,Boletus edulis,data/raw/images/Boletus_edulis/245731110.jpg,lea13213,2024-10-05,55.6015635693,8.4724877413,1
188177467,Boletus edulis,data/raw/images/Boletus_edulis/188177467.jpg,lenaquist,2023-10-19,55.8181,11.3857116667,1
315029547,Boletus edulis,data/raw/images/Boletus_edulis/315029547.jpg,jrhdk,2025-09-19,56.16322988,9.54947444,1
247086574,Boletus edulis,data/raw/images/Boletus_edulis/247086574.jpg,lenaquist,2024-10-12,55.822095,11.415195,1
318402279,Boletus edulis,data/raw/images/Boletus_edulis/318402279.jpg,magicmarcus,2025-10-03,56.3704225659,10.5930985838,1
137168446,Boletus edulis,data/raw/images/Boletus_edulis/137168446.jpg,anja33,2022-10-01,56.0187636177,9.5090550743,1
185686189,Boletus edulis,data/raw/images/Boletus_edulis/185686189.jpg,mjeliassen,2023-09-30,56.3431383333,8.5888866667,2
137551018,Boletus edulis,data/raw/images/Boletus_edulis/137551018.jpg,martinhojhansen,2022-10-04,56.4629966667,9.5943033333,1
138978309,Boletus edulis,data/raw/images/Boletus_edulis/138978309.jpg,sabahudin,2022-10-07,56.2596022634,9.8570955662,1
137917605,Boletus edulis,data/raw/images/Boletus_edulis/137917605.jpg,rasmuscool99,2022-10-02,55.493079,8.564452,1
98090498,Boletus edulis,data/raw/images/Boletus_edulis/98090498.jpg,huldahanegal,2021-10-13,56.5129873075,10.2022336051,2
247879679,Boletus edulis,data/raw/images/Boletus_edulis/247879679.jpg,plappi,2024-10-18,55.5552257225,8.172213519,1
134971007,Boletus edulis,data/raw/images/Boletus_edulis/134971007.jpg,lindalarsen,2022-09-14,56.4497343997,10.4763753,1
98360937,Boletus edulis,data/raw/images/Boletus_edulis/98360937.jpg,jacob_sorensen1,2021-10-16,57.4547823805,10.3170886694,1
62474538,Boletus edulis,data/raw/images/Boletus_edulis/62474538.jpg,patriciajensen30,2020-10-13,55.39953085,11.3859681421,2
137003152,Boletus edulis,data/raw/images/Boletus_edulis/137003152.jpg,kennethboelstoft,2022-09-30,56.2458621059,10.6228213292,2
138849711,Boletus edulis,data/raw/images/Boletus_edulis/138849711.jpg,finnstr,2022-10-15,57.4850654652,9.8515545958,1
61205582,Boletus edulis,data/raw/images/Boletus_edulis/61205582.jpg,fahrenheit_66,2020-09-29,55.12385283,8.54811167,1
248769557,Boletus edulis,data/raw/images/Boletus_edulis/248769557.jpg,fakdk,2024-10-06,56.4195354026,10.6815557539,1
315237688,Boletus edulis,data/raw/images/Boletus_edulis/315237688.jpg,susannehn,2025-09-20,57.0233115162,10.347643105,1
179841227,Boletus edulis,data/raw/images/Boletus_edulis/179841227.jpg,generalrandom,2023-08-23,55.852449,11.5105185997,1
229508347,Boletus edulis,data/raw/images/Boletus_edulis/229508347.jpg,jenselm,2023-10-08,56.1617278333,9.5720216667,1
321850074,Boletus edulis,data/raw/images/Boletus_edulis/321850074.jpg,rene354,2025-10-19,55.2733833333,10.78145,1
46623405,Boletus edulis,data/raw/images/Boletus_edulis/46623405.jpg,magnussejradamsen,2019-08-21,57.1197409722,9.8758789722,1
137257971,Boletus edulis,data/raw/images/Boletus_edulis/137257971.jpg,h-olsen,2022-10-02,56.0365162467,9.4792713308,1
247302794,Boletus edulis,data/raw/images/Boletus_edulis/247302794.jpg,sz_david_szoke,2024-10-14,55.8417966667,12.4543583333,1
92755885,Boletus edulis,data/raw/images/Boletus_edulis/92755885.jpg,mkabel3,2021-08-28,57.5387077332,9.9130105972,1
245250456,Boletus edulis,data/raw/images/Boletus_edulis/245250456.jpg,bnmat,2024-09-28,56.0634736349,10.3908300382,1
137259579,Boletus edulis,data/raw/images/Boletus_edulis/137259579.jpg,mette430,2022-10-02,56.0725707655,9.5269552024,2
149716977,Boletus edulis,data/raw/images/Boletus_edulis/149716977.jpg,jenselm,2022-10-18,56.2928616667,8.1605638333,2
181531095,Boletus edulis,data/raw/images/Boletus_edulis/181531095.jpg,hanne196,2023-08-18,57.1919292749,9.5560682988,2
183635426,Boletus edulis,data/raw/images/Boletus_edulis/183635426.jpg,rasmuscool99,2023-09-16,55.683491,8.180528,1
135084898,Boletus edulis,data/raw/images/Boletus_edulis/135084898.jpg,tmnielsen,2022-09-15,56.8235218,9.58740803,1
60057743,Boletus edulis,data/raw/images/Boletus_edulis/60057743.jpg,mariary,2020-09-19,56.8120926736,9.7375821322,1
318022616,Boletus edulis,data/raw/images/Boletus_edulis/318022616.jpg,kasper_sommer,2025-10-01,55.9450614789,8.5255637722,1
139104578,Boletus edulis,data/raw/images/Boletus_edulis/139104578.jpg,susannehn,2022-10-17,57.0231388333,10.333095,1
138084051,Boletus edulis,data/raw/images/Boletus_edulis/138084051.jpg,karl_august,2022-10-02,55.7616312944,12.4111600562,2
136799085,Boletus edulis,data/raw/images/Boletus_edulis/136799085.jpg,knudrasmussen,2022-09-28,55.7749277261,9.3070186023,2
190302964,Boletus edulis,data/raw/images/Boletus_edulis/190302964.jpg,aase55,2023-11-07,56.3482666667,9.93043,2
58609076,Boletus edulis,data/raw/images/Boletus_edulis/58609076.jpg,vonstendorf,2020-09-05,56.06600283,9.30234167,1
33942878,Boletus edulis,data/raw/images/Boletus_edulis/33942878.jpg,jimkarlstrom,2019-10-06,56.0227329098,12.0572950412,1
95376439,Boletus edulis,data/raw/images/Boletus_edulis/95376439.jpg,naturtjeknord,2021-09-19,57.4791117618,10.1718989946,1
187881496,Boletus edulis,data/raw/images/Boletus_edulis/187881496.jpg,mogens27903,2023-10-17,56.1911209225,10.5400941778,1
98361191,Boletus edulis,data/raw/images/Boletus_edulis/98361191.jpg,mch1895,2021-10-16,55.5320510864,8.2240571976,1
137500253,Boletus edulis,data/raw/images/Boletus_edulis/137500253.jpg,nanna2210,2022-10-04,56.1816080438,9.6010821365,2
98993258,Boletus edulis,data/raw/images/Boletus_edulis/98993258.jpg,charlotte222,2021-10-22,55.9977333333,12.0678333333,1
245095407,Boletus edulis,data/raw/images/Boletus_edulis/245095407.jpg,fakdk,2024-09-29,56.2304479962,10.7042504954,1
137187120,Boletus edulis,data/raw/images/Boletus_edulis/137187120.jpg,mattias,2022-10-01,56.3188068997,8.2100559,1
135220576,Boletus edulis,data/raw/images/Boletus_edulis/135220576.jpg,mariary,2022-09-16,56.7848148819,9.8627638439,1
92081736,Boletus edulis,data/raw/images/Boletus_edulis/92081736.jpg,maiken9,2021-08-22,57.4736317842,10.1709808362,2
137132017,Boletus edulis,data/raw/images/Boletus_edulis/137132017.jpg,prerasdk,2022-10-01,55.9261779785,9.3776636124,1
177136768,Boletus edulis,data/raw/images/Boletus_edulis/177136768.jpg,naturenums,2023-08-07,56.1396681427,9.6269291192,1
97150799,Boletus edulis,data/raw/images/Boletus_edulis/97150799.jpg,simse08,2021-10-04,56.34041764,9.6003390328,1
93596948,Boletus edulis,data/raw/images/Boletus_edulis/93596948.jpg,danielellehammerlarsen,2021-09-03,55.9985351561,12.2384328842,1
137119669,Boletus edulis,data/raw/images/Boletus_edulis/137119669.jpg,alanphipps,2022-10-01,57.5172771653,10.3919216059,1
62693518,Boletus edulis,data/raw/images/Boletus_edulis/62693518.jpg,skjoldalsted,2020-10-03,56.87203667,9.61591167,1
179806169,Boletus edulis,data/raw/images/Boletus_edulis/179806169.jpg,nicolaih4,2023-08-23,56.2618595002,10.7348495057,1
133174370,Boletus edulis,data/raw/images/Boletus_edulis/133174370.jpg,tim_darmann,2021-08-15,55.7122955322,9.6657533646,2
343325538,Boletus edulis,data/raw/images/Boletus_edulis/343325538.jpg,nielspouldreyer,2011-09-20,55.5040666667,11.6941033333,1
94235992,Boletus edulis,data/raw/images/Boletus_edulis/94235992.jpg,viktor_bendiksen,2021-08-25,55.0570231783,11.7440513489,1
138245271,Boletus edulis,data/raw/images/Boletus_edulis/138245271.jpg,gretavalvonyte,2022-10-10,55.1344277778,14.7201583333,1
225980495,Boletus edulis,data/raw/images/Boletus_edulis/225980495.jpg,teddlybear,2024-06-29,56.1776,10.5359866667,1
116982793,Boletus edulis,data/raw/images/Boletus_edulis/116982793.jpg,peter_vornlocher,2021-08-23,57.3007688378,11.0112194096,2
93077957,Boletus edulis,data/raw/images/Boletus_edulis/93077957.jpg,danielellehammerlarsen,2021-08-30,56.018969735,12.2293638934,1
97005771,Boletus edulis,data/raw/images/Boletus_edulis/97005771.jpg,tiamatian,2021-10-03,56.4683761597,8.507229805,1
96707000,Boletus edulis,data/raw/images/Boletus_edulis/96707000.jpg,pipann,2021-09-30,55.0991072543,10.5518629029,1
337304660,Boletus edulis,data/raw/images/Boletus_edulis/337304660.jpg,yvonne147,2025-09-30,55.38387,11.5857983333,2
130769945,Boletus edulis,data/raw/images/Boletus_edulis/130769945.jpg,mortenriser,2022-08-14,56.27523,8.1483721667,2
175349031,Boletus edulis,data/raw/images/Boletus_edulis/175349031.jpg,erik_kristensen,2023-07-28,57.2020517,9.5274648,1
59763185,Boletus edulis,data/raw/images/Boletus_edulis/59763185.jpg,karenbaek,2020-09-16,57.1464105,9.4882712,1
140107244,Boletus edulis,data/raw/images/Boletus_edulis/140107244.jpg,rasmuscool99,2022-10-26,55.490403,8.434054,1
58844747,Boletus edulis,data/raw/images/Boletus_edulis/58844747.jpg,lilleor,2020-09-07,56.4462477068,9.2143039405,1
305727362,Boletus edulis,data/raw/images/Boletus_edulis/305727362.jpg,mortensenk,2025-08-12,55.1641508152,8.9485982805,1
36092609,Boletus edulis,data/raw/images/Boletus_edulis/36092609.jpg,fraas,2019-11-26,55.665232963,12.3434401397,1
137499114,Boletus edulis,data/raw/images/Boletus_edulis/137499114.jpg,loui777q,2022-10-04,56.1707137631,9.6003414369,3
137977322,Boletus edulis,data/raw/images/Boletus_edulis/137977322.jpg,laurids_erik_andreassen,2022-10-08,56.0086886343,8.4675947204,1
71291606,Boletus edulis,data/raw/images/Boletus_edulis/71291606.jpg,danielellehammerlarsen,2019-10-11,56.0420527778,12.0577638889,1
186313627,Boletus edulis,data/raw/images/Boletus_edulis/186313627.jpg,meuchael,2023-07-26,55.7638630702,12.4138641665,1
137998481,Boletus edulis,data/raw/images/Boletus_edulis/137998481.jpg,pipann,2022-10-08,55.1173007894,10.5932638049,1
138809247,Boletus edulis,data/raw/images/Boletus_edulis/138809247.jpg,mortenriser,2022-10-15,56.2752990723,8.1482772827,2
137265269,Boletus edulis,data/raw/images/Boletus_edulis/137265269.jpg,eliane94,2022-10-02,56.08429254,9.56342754,1
315013227,Boletus edulis,data/raw/images/Boletus_edulis/315013227.jpg,madsburgdorff,2025-09-19,56.0542153,9.6247211,1
62704883,Boletus edulis,data/raw/images/Boletus_edulis/62704883.jpg,mizzmille,2020-10-16,56.665245,10.12904717,1
325663218,Boletus edulis,data/raw/images/Boletus_edulis/325663218.jpg,mikro,2025-11-09,56.2270469666,10.1970357895,2
139168932,Boletus edulis,data/raw/images/Boletus_edulis/139168932.jpg,rasmuscool99,2022-10-17,55.566687,8.212463,1
181040603,Boletus edulis,data/raw/images/Boletus_edulis/181040603.jpg,mejse5,2023-08-31,54.8913443141,12.0259246015,1
55918302,Boletus edulis,data/raw/images/Boletus_edulis/55918302.jpg,ebdc11,2020-07-13,57.473145,10.36528333,1
324396328,Boletus edulis,data/raw/images/Boletus_edulis/324396328.jpg,mreddysmushrooms,2025-09-27,55.8136783333,12.5630833333,2
59598289,Boletus edulis,data/raw/images/Boletus_edulis/59598289.jpg,sren83,2020-09-11,57.1284330556,10.0334713889,1
315222958,Boletus edulis,data/raw/images/Boletus_edulis/315222958.jpg,emme_kv,2025-09-20,57.0410346985,8.5078525543,1
246119256,Boletus edulis,data/raw/images/Boletus_edulis/246119256.jpg,lea13213,2024-10-05,55.6023153896,8.4732490851,2
59235768,Boletus edulis,data/raw/images/Boletus_edulis/59235768.jpg,nielspkjr,2020-09-05,56.7936109892,9.9632090177,1
244655324,Boletus edulis,data/raw/images/Boletus_edulis/244655324.jpg,szymon_czyzewski,2024-09-28,56.23035593,10.57398319,1
93077879,Boletus edulis,data/raw/images/Boletus_edulis/93077879.jpg,danielellehammerlarsen,2021-08-29,56.1888456552,12.1578361093,1
179342758,Boletus edulis,data/raw/images/Boletus_edulis/179342758.jpg,svanholm94,2023-08-20,54.9957883333,11.9556616667,1
136416033,Boletus edulis,data/raw/images/Boletus_edulis/136416033.jpg,thomasjakobsen,2022-09-25,54.8073247602,12.0880002156,1
179804647,Boletus edulis,data/raw/images/Boletus_edulis/179804647.jpg,zymi,2023-08-23,56.0458305,8.4813166667,1
125423614,Boletus edulis,data/raw/images/Boletus_edulis/125423614.jpg,shbnature,2021-10-04,57.1414111667,10.0334388333,1
60062575,Boletus edulis,data/raw/images/Boletus_edulis/60062575.jpg,mads62,2020-09-19,56.1092887587,9.687923966,1
136908108,Boletus edulis,data/raw/images/Boletus_edulis/136908108.jpg,naturlili,2022-09-29,56.74145089,8.81832002,2
180767287,Boletus edulis,data/raw/images/Boletus_edulis/180767287.jpg,larsmaltha,2023-08-29,56.0172729492,11.9998493195,1
245130034,Boletus edulis,data/raw/images/Boletus_edulis/245130034.jpg,tostra97,2024-09-29,55.9254266667,12.3251533333,1
181704810,Boletus edulis,data/raw/images/Boletus_edulis/181704810.jpg,ullalundbye,2023-09-04,56.054875,12.0928861667,1
187122725,Boletus edulis,data/raw/images/Boletus_edulis/187122725.jpg,anitha7,2023-10-11,57.4631246646,10.370973805,2
247077857,Boletus edulis,data/raw/images/Boletus_edulis/247077857.jpg,spitfirestk,2024-10-12,55.8126869997,12.5754096997,1
98593299,Boletus edulis,data/raw/images/Boletus_edulis/98593299.jpg,mytuyenv,2021-10-18,56.2766383333,9.28092,1
94719795,Boletus edulis,data/raw/images/Boletus_edulis/94719795.jpg,karoline_simonsen,2021-09-13,57.24380712,9.61159593,1
137851552,Boletus edulis,data/raw/images/Boletus_edulis/137851552.jpg,maaetoft,2022-10-02,55.8932998125,10.0582326762,1
58708708,Boletus edulis,data/raw/images/Boletus_edulis/58708708.jpg,allan1975,2020-09-06,55.7682929576,12.4792408233,1
